time_ms	cdf_baseline	cdf_jesspro
4573.000000	0.981961	0.984837
4576.000000	0.981998	0.984837
4582.000000	0.982035	0.984874
4583.000000	0.982073	0.984911
4584.000000	0.982073	0.984949
4586.000000	0.982110	0.984949
4588.000000	0.982148	0.984949
4598.000000	0.982148	0.984986
4601.000000	0.982185	0.985023
4603.000000	0.982222	0.985023
4605.000000	0.982222	0.985061
4616.000000	0.982260	0.985061
4617.000000	0.982260	0.985098
4619.000000	0.982334	0.985135
4623.000000	0.982334	0.985173
4636.000000	0.982372	0.985210
4637.000000	0.982372	0.985247
4640.000000	0.982372	0.985322
4642.000000	0.982409	0.985322
4644.000000	0.982409	0.985359
4646.000000	0.982446	0.985359
4655.000000	0.982446	0.985397
4656.000000	0.982446	0.985472
4657.000000	0.982446	0.985509
4659.000000	0.982484	0.985546
4672.000000	0.982484	0.985621
4674.000000	0.982521	0.985658
4685.000000	0.982558	0.985658
4687.000000	0.982558	0.985696
4696.000000	0.982596	0.985696
4698.000000	0.982596	0.985733
4700.000000	0.982633	0.985733
4701.000000	0.982633	0.985770
4704.000000	0.982670	0.985770
4707.000000	0.982670	0.985808
4708.000000	0.982745	0.985808
4719.000000	0.982745	0.985845
4726.000000	0.982782	0.985845
4741.000000	0.982820	0.985845
4746.000000	0.982857	0.985845
4755.000000	0.982857	0.985882
4758.000000	0.982894	0.985882
4767.000000	0.982932	0.985882
4769.000000	0.982969	0.985920
4779.000000	0.983007	0.985920
4796.000000	0.983044	0.985920
4798.000000	0.983044	0.985957
4804.000000	0.983044	0.985994
4805.000000	0.983044	0.986032
4817.000000	0.983044	0.986069
4834.000000	0.983081	0.986069
4840.000000	0.983081	0.986106
4857.000000	0.983081	0.986144
4867.000000	0.983081	0.986181
4868.000000	0.983081	0.986218
4879.000000	0.983081	0.986256
4891.000000	0.983119	0.986256
4895.000000	0.983119	0.986293
4906.000000	0.983119	0.986331
4908.000000	0.983119	0.986368
4916.000000	0.983119	0.986405
4917.000000	0.983156	0.986405
4920.000000	0.983156	0.986443
4939.000000	0.983193	0.986443
4942.000000	0.983231	0.986443
4943.000000	0.983268	0.986443
4949.000000	0.983268	0.986480
4950.000000	0.983268	0.986517
4960.000000	0.983305	0.986517
4967.000000	0.983343	0.986517
4980.000000	0.983343	0.986555
4987.000000	0.983380	0.986555
4997.000000	0.983380	0.986592
5003.000000	0.983380	0.986629
5004.000000	0.983380	0.986667
5023.000000	0.983380	0.986704
5030.000000	0.983455	0.986704
5037.000000	0.983492	0.986704
5039.000000	0.983492	0.986741
5043.000000	0.983492	0.986779
5045.000000	0.983529	0.986779
5058.000000	0.983567	0.986779
5062.000000	0.983567	0.986816
5063.000000	0.983567	0.986853
5084.000000	0.983604	0.986853
5092.000000	0.983641	0.986853
5111.000000	0.983679	0.986853
5119.000000	0.983716	0.986853
5125.000000	0.983716	0.986891
5150.000000	0.983754	0.986891
5156.000000	0.983791	0.986891
5181.000000	0.983828	0.986891
5183.000000	0.983828	0.986928
5202.000000	0.983828	0.986965
5209.000000	0.983828	0.987003
5210.000000	0.983866	0.987003
5212.000000	0.983866	0.987040
5216.000000	0.983866	0.987077
5217.000000	0.983866	0.987115
5223.000000	0.983866	0.987152
5224.000000	0.983903	0.987152
5226.000000	0.983940	0.987152
5231.000000	0.983978	0.987152
5232.000000	0.983978	0.987190
5244.000000	0.983978	0.987227
5269.000000	0.984015	0.987227
5288.000000	0.984015	0.987264
5289.000000	0.984015	0.987302
5310.000000	0.984015	0.987339
5312.000000	0.984015	0.987376
5319.000000	0.984015	0.987414
5326.000000	0.984015	0.987451
5338.000000	0.984015	0.987526
5352.000000	0.984052	0.987526
5358.000000	0.984052	0.987563
5360.000000	0.984090	0.987563
5363.000000	0.984127	0.987563
5367.000000	0.984127	0.987600
5368.000000	0.984127	0.987638
5372.000000	0.984127	0.987675
5380.000000	0.984127	0.987712
5382.000000	0.984127	0.987750
5385.000000	0.984164	0.987750
5399.000000	0.984202	0.987750
5401.000000	0.984239	0.987750
5402.000000	0.984239	0.987787
5408.000000	0.984276	0.987787
5415.000000	0.984276	0.987824
5416.000000	0.984276	0.987899
5417.000000	0.984314	0.987899
5420.000000	0.984314	0.987937
5430.000000	0.984314	0.987974
5439.000000	0.984314	0.988011
5440.000000	0.984314	0.988049
5460.000000	0.984351	0.988049
5485.000000	0.984388	0.988049
5507.000000	0.984388	0.988086
5535.000000	0.984388	0.988123
5565.000000	0.984426	0.988123
5590.000000	0.984463	0.988123
5617.000000	0.984463	0.988161
5641.000000	0.984500	0.988161
5664.000000	0.984500	0.988198
5670.000000	0.984500	0.988235
5676.000000	0.984500	0.988273
5719.000000	0.984500	0.988310
5724.000000	0.984500	0.988347
5726.000000	0.984538	0.988347
5727.000000	0.984575	0.988347
5741.000000	0.984575	0.988385
5774.000000	0.984613	0.988385
5780.000000	0.984650	0.988385
5782.000000	0.984687	0.988385
5813.000000	0.984687	0.988422
5818.000000	0.984725	0.988422
5840.000000	0.984725	0.988459
5851.000000	0.984725	0.988497
5870.000000	0.984762	0.988497
5879.000000	0.984799	0.988497
5901.000000	0.984837	0.988497
5906.000000	0.984837	0.988534
5911.000000	0.984874	0.988534
5938.000000	0.984911	0.988534
5953.000000	0.984911	0.988571
5956.000000	0.984911	0.988609
5959.000000	0.984949	0.988609
6000.000000	0.984949	0.988646
6003.000000	0.984949	0.988683
6005.000000	0.984986	0.988683
6030.000000	0.985023	0.988683
6065.000000	0.985061	0.988683
6066.000000	0.985061	0.988721
6073.000000	0.985098	0.988721
6077.000000	0.985135	0.988721
6079.000000	0.985173	0.988721
6104.000000	0.985210	0.988721
6130.000000	0.985247	0.988721
6164.000000	0.985285	0.988721
6180.000000	0.985285	0.988758
6221.000000	0.985285	0.988796
6241.000000	0.985322	0.988796
6245.000000	0.985359	0.988796
6263.000000	0.985397	0.988796
6267.000000	0.985434	0.988796
6283.000000	0.985434	0.988833
6335.000000	0.985434	0.988870
6340.000000	0.985434	0.988908
6351.000000	0.985434	0.988945
6356.000000	0.985472	0.988945
6388.000000	0.985472	0.988982
6397.000000	0.985509	0.988982
6417.000000	0.985509	0.989020
6422.000000	0.985509	0.989057
6449.000000	0.985546	0.989057
6483.000000	0.985546	0.989094
6504.000000	0.985546	0.989132
6506.000000	0.985546	0.989169
6510.000000	0.985584	0.989169
6519.000000	0.985621	0.989169
6528.000000	0.985621	0.989206
6533.000000	0.985621	0.989244
6534.000000	0.985658	0.989244
6541.000000	0.985658	0.989281
6543.000000	0.985696	0.989281
6579.000000	0.985696	0.989318
6607.000000	0.985733	0.989318
6611.000000	0.985770	0.989318
6662.000000	0.985770	0.989356
6667.000000	0.985808	0.989356
6677.000000	0.985845	0.989356
6679.000000	0.985882	0.989356
6685.000000	0.985882	0.989393
6688.000000	0.985957	0.989393
6741.000000	0.985994	0.989393
6782.000000	0.986032	0.989393
6790.000000	0.986032	0.989430
6803.000000	0.986032	0.989468
6840.000000	0.986032	0.989505
6848.000000	0.986032	0.989542
6851.000000	0.986032	0.989580
6859.000000	0.986032	0.989617
6863.000000	0.986069	0.989617
6910.000000	0.986069	0.989655
6924.000000	0.986106	0.989655
6936.000000	0.986144	0.989655
6993.000000	0.986144	0.989692
6996.000000	0.986181	0.989692
7001.000000	0.986181	0.989729
7002.000000	0.986218	0.989729
7037.000000	0.986256	0.989729
7045.000000	0.986293	0.989729
7065.000000	0.986331	0.989729
7086.000000	0.986368	0.989729
7088.000000	0.986405	0.989729
7090.000000	0.986405	0.989767
7125.000000	0.986443	0.989767
7140.000000	0.986480	0.989767
7155.000000	0.986480	0.989804
7203.000000	0.986517	0.989804
7239.000000	0.986555	0.989804
7273.000000	0.986592	0.989804
7282.000000	0.986592	0.989841
7284.000000	0.986592	0.989879
7299.000000	0.986629	0.989879
7455.000000	0.986667	0.989879
7460.000000	0.986667	0.989916
7483.000000	0.986704	0.989953
7495.000000	0.986741	0.989953
7498.000000	0.986741	0.989991
7530.000000	0.986779	0.989991
7533.000000	0.986779	0.990028
7551.000000	0.986816	0.990028
7558.000000	0.986816	0.990065
7565.000000	0.986816	0.990103
7573.000000	0.986816	0.990140
7623.000000	0.986853	0.990140
7627.000000	0.986853	0.990177
7628.000000	0.986853	0.990215
7635.000000	0.986853	0.990252
7648.000000	0.986891	0.990252
7649.000000	0.986928	0.990252
7686.000000	0.986928	0.990289
7713.000000	0.986928	0.990327
7726.000000	0.986928	0.990364
7759.000000	0.986928	0.990401
7770.000000	0.986965	0.990401
7822.000000	0.986965	0.990439
7824.000000	0.986965	0.990476
7844.000000	0.987003	0.990514
7858.000000	0.987003	0.990551
7867.000000	0.987040	0.990551
7927.000000	0.987077	0.990551
7944.000000	0.987077	0.990588
7964.000000	0.987077	0.990626
7980.000000	0.987115	0.990626
7982.000000	0.987152	0.990626
8036.000000	0.987190	0.990626
8054.000000	0.987190	0.990663
8098.000000	0.987190	0.990700
8099.000000	0.987227	0.990700
8111.000000	0.987264	0.990738
8147.000000	0.987264	0.990775
8168.000000	0.987302	0.990775
8183.000000	0.987302	0.990812
8187.000000	0.987302	0.990850
8194.000000	0.987302	0.990887
8266.000000	0.987302	0.990924
8272.000000	0.987339	0.990924
8279.000000	0.987376	0.990924
8459.000000	0.987376	0.990962
8493.000000	0.987376	0.990999
8500.000000	0.987376	0.991036
8517.000000	0.987376	0.991074
8580.000000	0.987376	0.991111
8613.000000	0.987414	0.991111
8636.000000	0.987451	0.991111
8650.000000	0.987488	0.991111
8673.000000	0.987526	0.991111
8683.000000	0.987526	0.991148
8717.000000	0.987526	0.991186
8720.000000	0.987526	0.991223
8726.000000	0.987563	0.991223
8774.000000	0.987563	0.991261
8827.000000	0.987563	0.991298
8840.000000	0.987563	0.991335
8842.000000	0.987563	0.991373
8883.000000	0.987600	0.991373
8947.000000	0.987638	0.991373
8976.000000	0.987638	0.991410
8994.000000	0.987675	0.991410
9015.000000	0.987712	0.991410
9016.000000	0.987712	0.991447
9034.000000	0.987750	0.991447
9110.000000	0.987787	0.991447
9136.000000	0.987824	0.991447
9138.000000	0.987862	0.991447
9156.000000	0.987899	0.991447
9185.000000	0.987937	0.991447
9203.000000	0.987974	0.991447
9243.000000	0.987974	0.991485
9244.000000	0.987974	0.991522
9261.000000	0.988011	0.991522
9262.000000	0.988049	0.991522
9280.000000	0.988086	0.991522
9283.000000	0.988123	0.991522
9285.000000	0.988161	0.991522
9306.000000	0.988161	0.991559
9333.000000	0.988198	0.991559
9345.000000	0.988235	0.991559
9361.000000	0.988273	0.991559
9371.000000	0.988310	0.991559
9372.000000	0.988385	0.991559
9384.000000	0.988422	0.991559
9388.000000	0.988459	0.991559
9391.000000	0.988497	0.991559
9396.000000	0.988534	0.991559
9428.000000	0.988534	0.991597
9438.000000	0.988571	0.991597
9442.000000	0.988609	0.991597
9462.000000	0.988646	0.991597
9479.000000	0.988683	0.991597
9486.000000	0.988721	0.991597
9496.000000	0.988796	0.991597
9507.000000	0.988833	0.991597
9517.000000	0.988870	0.991597
9523.000000	0.988908	0.991597
9526.000000	0.988945	0.991597
9527.000000	0.988982	0.991597
9528.000000	0.989020	0.991597
9538.000000	0.989057	0.991597
9546.000000	0.989094	0.991597
9562.000000	0.989132	0.991597
9586.000000	0.989169	0.991597
9611.000000	0.989169	0.991634
9614.000000	0.989206	0.991634
9622.000000	0.989318	0.991634
9634.000000	0.989356	0.991634
9635.000000	0.989393	0.991634
9659.000000	0.989430	0.991634
9660.000000	0.989468	0.991634
9687.000000	0.989505	0.991634
9688.000000	0.989542	0.991671
9717.000000	0.989580	0.991671
9721.000000	0.989617	0.991671
9729.000000	0.989655	0.991671
9746.000000	0.989692	0.991671
9747.000000	0.989729	0.991671
9755.000000	0.989767	0.991671
9756.000000	0.989804	0.991671
9763.000000	0.989841	0.991671
9765.000000	0.989879	0.991671
9770.000000	0.989916	0.991671
9785.000000	0.989953	0.991671
9806.000000	0.989991	0.991671
9813.000000	0.990028	0.991671
9825.000000	0.990065	0.991671
9845.000000	0.990103	0.991671
9861.000000	0.990140	0.991671
9867.000000	0.990177	0.991671
9875.000000	0.990215	0.991671
9877.000000	0.990252	0.991671
9882.000000	0.990289	0.991671
9888.000000	0.990327	0.991671
9892.000000	0.990364	0.991671
9900.000000	0.990401	0.991671
9903.000000	0.990439	0.991671
9904.000000	0.990476	0.991671
9923.000000	0.990514	0.991671
9929.000000	0.990514	0.991709
9963.000000	0.990551	0.991709
9980.000000	0.990588	0.991709
9995.000000	0.990626	0.991709
10024.000000	0.990663	0.991709
10040.000000	0.990738	0.991709
10045.000000	0.990775	0.991709
10060.000000	0.990812	0.991709
10063.000000	0.990850	0.991709
10088.000000	0.990887	0.991709
10108.000000	0.990924	0.991709
10114.000000	0.990962	0.991709
10121.000000	0.990999	0.991709
10135.000000	0.991036	0.991709
10146.000000	0.991074	0.991709
10225.000000	0.991111	0.991709
10247.000000	0.991148	0.991709
10293.000000	0.991186	0.991709
10306.000000	0.991223	0.991709
10322.000000	0.991261	0.991709
10469.000000	0.991261	0.991746
10495.000000	0.991298	0.991746
10513.000000	0.991335	0.991746
10572.000000	0.991373	0.991746
10583.000000	0.991410	0.991746
10643.000000	0.991410	0.991783
10692.000000	0.991447	0.991783
10693.000000	0.991485	0.991783
10731.000000	0.991522	0.991783
10742.000000	0.991559	0.991821
10743.000000	0.991559	0.991858
10749.000000	0.991597	0.991858
10762.000000	0.991634	0.991858
10814.000000	0.991671	0.991858
10848.000000	0.991709	0.991858
10858.000000	0.991746	0.991858
10866.000000	0.991746	0.991895
10887.000000	0.991746	0.991933
10904.000000	0.991746	0.991970
10950.000000	0.991783	0.991970
10966.000000	0.991821	0.991970
10987.000000	0.991858	0.991970
10989.000000	0.991895	0.991970
11004.000000	0.991933	0.991970
11025.000000	0.991970	0.991970
11027.000000	0.992007	0.991970
11053.000000	0.992045	0.991970
11074.000000	0.992082	0.992007
11120.000000	0.992120	0.992007
11125.000000	0.992157	0.992007
11136.000000	0.992194	0.992007
11152.000000	0.992232	0.992007
11157.000000	0.992269	0.992007
11159.000000	0.992269	0.992045
11167.000000	0.992306	0.992045
11171.000000	0.992306	0.992082
11202.000000	0.992344	0.992082
11224.000000	0.992381	0.992082
11226.000000	0.992381	0.992120
11249.000000	0.992381	0.992157
11277.000000	0.992418	0.992157
11312.000000	0.992456	0.992157
11385.000000	0.992456	0.992194
11391.000000	0.992493	0.992194
11402.000000	0.992493	0.992232
11413.000000	0.992493	0.992269
11446.000000	0.992530	0.992269
11448.000000	0.992530	0.992306
11466.000000	0.992530	0.992344
11467.000000	0.992568	0.992344
11483.000000	0.992568	0.992381
11491.000000	0.992568	0.992418
11545.000000	0.992568	0.992456
11556.000000	0.992605	0.992456
11577.000000	0.992642	0.992456
11582.000000	0.992717	0.992456
11589.000000	0.992717	0.992493
11604.000000	0.992717	0.992530
11620.000000	0.992717	0.992568
11621.000000	0.992754	0.992568
11646.000000	0.992792	0.992568
11688.000000	0.992792	0.992605
11710.000000	0.992792	0.992642
11738.000000	0.992792	0.992680
11743.000000	0.992829	0.992680
11750.000000	0.992829	0.992717
11800.000000	0.992829	0.992754
11803.000000	0.992829	0.992792
11806.000000	0.992866	0.992792
11838.000000	0.992866	0.992829
11847.000000	0.992904	0.992829
11887.000000	0.992904	0.992866
11901.000000	0.992941	0.992866
11914.000000	0.992941	0.992904
11970.000000	0.992941	0.992941
11990.000000	0.992979	0.992941
12001.000000	0.993016	0.992941
12018.000000	0.993053	0.992941
12025.000000	0.993091	0.992941
12045.000000	0.993128	0.992941
12054.000000	0.993128	0.992979
12057.000000	0.993165	0.992979
12080.000000	0.993203	0.992979
12086.000000	0.993240	0.992979
12103.000000	0.993277	0.992979
12126.000000	0.993315	0.992979
12163.000000	0.993352	0.992979
12287.000000	0.993352	0.993016
12299.000000	0.993352	0.993053
12330.000000	0.993389	0.993053
12345.000000	0.993389	0.993091
12348.000000	0.993389	0.993128
12353.000000	0.993427	0.993128
12388.000000	0.993464	0.993128
12423.000000	0.993464	0.993165
12424.000000	0.993501	0.993165
12439.000000	0.993501	0.993203
12476.000000	0.993539	0.993203
12559.000000	0.993539	0.993240
12622.000000	0.993576	0.993240
12626.000000	0.993576	0.993277
12648.000000	0.993613	0.993277
12731.000000	0.993651	0.993277
12755.000000	0.993651	0.993315
12802.000000	0.993651	0.993352
12859.000000	0.993688	0.993352
12886.000000	0.993725	0.993352
12887.000000	0.993763	0.993352
12915.000000	0.993800	0.993352
12962.000000	0.993800	0.993389
12983.000000	0.993800	0.993427
12989.000000	0.993800	0.993464
13052.000000	0.993800	0.993501
13072.000000	0.993800	0.993539
13102.000000	0.993838	0.993539
13123.000000	0.993875	0.993539
13134.000000	0.993912	0.993539
13197.000000	0.993950	0.993539
13224.000000	0.993987	0.993539
13231.000000	0.993987	0.993576
13265.000000	0.993987	0.993613
13324.000000	0.994024	0.993613
13358.000000	0.994024	0.993651
13391.000000	0.994024	0.993688
13405.000000	0.994024	0.993725
13423.000000	0.994062	0.993725
13429.000000	0.994062	0.993763
13459.000000	0.994099	0.993800
13537.000000	0.994136	0.993800
13571.000000	0.994174	0.993800
13596.000000	0.994174	0.993838
13670.000000	0.994211	0.993838
13676.000000	0.994248	0.993838
13683.000000	0.994286	0.993838
13698.000000	0.994323	0.993838
13745.000000	0.994323	0.993875
13829.000000	0.994323	0.993912
13875.000000	0.994360	0.993912
13964.000000	0.994398	0.993912
13990.000000	0.994398	0.993950
13994.000000	0.994398	0.993987
14018.000000	0.994398	0.994024
14025.000000	0.994435	0.994024
14054.000000	0.994472	0.994024
14061.000000	0.994510	0.994024
14080.000000	0.994547	0.994024
14198.000000	0.994547	0.994062
14201.000000	0.994547	0.994099
14221.000000	0.994585	0.994099
14283.000000	0.994585	0.994136
14344.000000	0.994622	0.994136
14461.000000	0.994659	0.994136
14506.000000	0.994659	0.994174
14808.000000	0.994659	0.994211
14827.000000	0.994697	0.994211
14874.000000	0.994697	0.994248
14903.000000	0.994734	0.994248
14921.000000	0.994771	0.994248
15049.000000	0.994809	0.994248
15058.000000	0.994809	0.994286
15123.000000	0.994809	0.994323
15202.000000	0.994809	0.994360
15320.000000	0.994846	0.994360
15387.000000	0.994846	0.994398
15498.000000	0.994883	0.994398
15509.000000	0.994921	0.994398
15655.000000	0.994921	0.994435
15703.000000	0.994958	0.994435
15725.000000	0.994958	0.994472
15780.000000	0.994958	0.994510
15848.000000	0.994958	0.994547
15893.000000	0.994958	0.994585
15918.000000	0.994958	0.994622
16040.000000	0.994958	0.994659
16075.000000	0.994995	0.994659
16127.000000	0.995033	0.994659
16143.000000	0.995033	0.994697
16180.000000	0.995070	0.994697
16228.000000	0.995107	0.994697
16249.000000	0.995107	0.994734
16283.000000	0.995145	0.994734
16302.000000	0.995182	0.994734
16413.000000	0.995182	0.994771
16472.000000	0.995182	0.994809
16537.000000	0.995219	0.994809
16583.000000	0.995257	0.994809
16682.000000	0.995294	0.994809
16733.000000	0.995331	0.994809
16794.000000	0.995331	0.994846
16841.000000	0.995369	0.994846
16864.000000	0.995406	0.994846
17204.000000	0.995444	0.994846
17247.000000	0.995481	0.994846
17380.000000	0.995518	0.994846
17392.000000	0.995556	0.994846
17444.000000	0.995593	0.994846
17552.000000	0.995593	0.994883
17679.000000	0.995593	0.994921
17683.000000	0.995593	0.994958
17715.000000	0.995593	0.994995
17766.000000	0.995593	0.995033
17941.000000	0.995593	0.995070
18018.000000	0.995593	0.995107
18037.000000	0.995593	0.995145
18461.000000	0.995630	0.995145
18619.000000	0.995630	0.995182
18740.000000	0.995668	0.995182
18785.000000	0.995668	0.995219
19346.000000	0.995705	0.995219
19376.000000	0.995742	0.995219
19506.000000	0.995742	0.995257
19739.000000	0.995780	0.995257
19787.000000	0.995780	0.995294
19827.000000	0.995817	0.995294
19935.000000	0.995817	0.995331
20471.000000	0.995817	0.995369
20538.000000	0.995817	0.995406
20574.000000	0.995854	0.995406
21155.000000	0.995854	0.995444
21315.000000	0.995892	0.995444
21466.000000	0.995892	0.995481
21693.000000	0.995892	0.995518
21763.000000	0.995929	0.995518
21781.000000	0.995929	0.995556
21838.000000	0.995929	0.995593
21878.000000	0.995929	0.995630
21886.000000	0.995929	0.995668
21897.000000	0.995929	0.995705
21926.000000	0.995929	0.995742
21940.000000	0.995929	0.995780
21970.000000	0.995929	0.995817
21982.000000	0.995929	0.995854
22013.000000	0.995929	0.995892
22021.000000	0.995929	0.995929
22064.000000	0.995929	0.995966
22074.000000	0.995929	0.996004
22091.000000	0.995929	0.996041
22111.000000	0.995929	0.996078
22117.000000	0.995966	0.996078
22133.000000	0.995966	0.996116
22164.000000	0.995966	0.996153
22177.000000	0.995966	0.996190
22179.000000	0.995966	0.996228
22209.000000	0.995966	0.996265
22210.000000	0.995966	0.996303
22211.000000	0.996004	0.996303
22229.000000	0.996004	0.996340
22238.000000	0.996041	0.996340
22246.000000	0.996041	0.996377
22256.000000	0.996041	0.996415
22263.000000	0.996041	0.996452
22270.000000	0.996078	0.996452
22276.000000	0.996116	0.996452
22279.000000	0.996153	0.996452
22280.000000	0.996153	0.996489
22286.000000	0.996190	0.996489
22295.000000	0.996190	0.996527
22300.000000	0.996228	0.996527
22313.000000	0.996265	0.996564
22317.000000	0.996265	0.996601
22325.000000	0.996303	0.996601
22339.000000	0.996340	0.996601
22350.000000	0.996377	0.996601
22352.000000	0.996415	0.996601
22368.000000	0.996415	0.996639
22372.000000	0.996452	0.996639
22379.000000	0.996452	0.996676
22382.000000	0.996452	0.996713
22391.000000	0.996452	0.996751
22395.000000	0.996489	0.996751
22411.000000	0.996527	0.996751
22413.000000	0.996527	0.996788
22416.000000	0.996564	0.996788
22426.000000	0.996564	0.996825
22445.000000	0.996601	0.996825
22447.000000	0.996639	0.996825
22450.000000	0.996639	0.996863
22452.000000	0.996639	0.996900
22465.000000	0.996639	0.996937
22466.000000	0.996676	0.996937
22468.000000	0.996713	0.996937
22476.000000	0.996751	0.996937
22479.000000	0.996751	0.996975
22480.000000	0.996788	0.996975
22495.000000	0.996788	0.997012
22496.000000	0.996825	0.997012
22502.000000	0.996863	0.997012
22507.000000	0.996863	0.997049
22524.000000	0.996863	0.997087
22525.000000	0.996900	0.997087
22529.000000	0.996937	0.997087
22534.000000	0.996975	0.997087
22544.000000	0.997012	0.997087
22552.000000	0.997012	0.997124
22558.000000	0.997049	0.997124
22577.000000	0.997087	0.997124
22582.000000	0.997087	0.997162
22595.000000	0.997124	0.997162
22597.000000	0.997124	0.997199
22606.000000	0.997124	0.997236
22621.000000	0.997162	0.997236
22625.000000	0.997199	0.997236
22639.000000	0.997236	0.997236
22642.000000	0.997274	0.997236
22669.000000	0.997311	0.997236
22670.000000	0.997348	0.997236
22681.000000	0.997386	0.997236
22687.000000	0.997386	0.997274
22718.000000	0.997386	0.997311
22727.000000	0.997423	0.997311
22780.000000	0.997460	0.997311
22792.000000	0.997498	0.997311
22797.000000	0.997535	0.997311
22798.000000	0.997572	0.997311
22810.000000	0.997610	0.997311
22844.000000	0.997610	0.997348
22868.000000	0.997647	0.997348
22882.000000	0.997684	0.997348
22884.000000	0.997722	0.997348
22913.000000	0.997759	0.997348
22936.000000	0.997796	0.997348
22952.000000	0.997796	0.997386
22964.000000	0.997834	0.997386
22973.000000	0.997871	0.997386
23066.000000	0.997908	0.997386
23082.000000	0.997946	0.997386
23133.000000	0.997983	0.997386
23150.000000	0.997983	0.997423
23174.000000	0.997983	0.997460
23295.000000	0.997983	0.997498
23447.000000	0.998021	0.997498
23504.000000	0.998021	0.997535
23612.000000	0.998058	0.997535
23722.000000	0.998095	0.997535
23728.000000	0.998095	0.997572
23840.000000	0.998095	0.997610
24128.000000	0.998133	0.997610
24848.000000	0.998133	0.997647
25060.000000	0.998133	0.997684
25150.000000	0.998133	0.997722
25230.000000	0.998133	0.997759
25276.000000	0.998170	0.997759
25317.000000	0.998170	0.997796
25321.000000	0.998170	0.997834
25407.000000	0.998207	0.997834
25422.000000	0.998245	0.997834
25489.000000	0.998245	0.997871
25592.000000	0.998282	0.997871
25602.000000	0.998282	0.997908
25614.000000	0.998319	0.997908
25663.000000	0.998319	0.997946
25907.000000	0.998319	0.997983
26077.000000	0.998357	0.997983
26243.000000	0.998357	0.998021
26374.000000	0.998394	0.998021
27038.000000	0.998431	0.998021
27184.000000	0.998469	0.998021
27399.000000	0.998506	0.998021
27534.000000	0.998543	0.998021
27599.000000	0.998581	0.998021
27942.000000	0.998581	0.998058
28097.000000	0.998581	0.998095
28178.000000	0.998618	0.998095
28209.000000	0.998618	0.998133
28311.000000	0.998618	0.998170
28393.000000	0.998618	0.998207
28523.000000	0.998618	0.998245
28693.000000	0.998618	0.998282
29473.000000	0.998618	0.998319
30051.000000	0.998655	0.998319
30195.000000	0.998693	0.998319
30274.000000	0.998693	0.998357
30611.000000	0.998693	0.998394
30665.000000	0.998730	0.998394
31084.000000	0.998768	0.998394
31319.000000	0.998805	0.998394
31382.000000	0.998805	0.998431
31533.000000	0.998842	0.998431
31691.000000	0.998842	0.998469
31907.000000	0.998842	0.998506
32476.000000	0.998880	0.998506
32910.000000	0.998880	0.998543
32978.000000	0.998880	0.998581
33316.000000	0.998917	0.998581
33335.000000	0.998917	0.998618
33429.000000	0.998917	0.998655
34323.000000	0.998917	0.998693
36048.000000	0.998917	0.998730
36433.000000	0.998917	0.998768
36610.000000	0.998954	0.998768
36673.000000	0.998954	0.998805
36870.000000	0.998954	0.998842
36940.000000	0.998954	0.998880
37054.000000	0.998954	0.998917
37063.000000	0.998992	0.998917
37208.000000	0.998992	0.998954
37302.000000	0.999029	0.998954
37357.000000	0.999029	0.998992
37397.000000	0.999066	0.998992
37427.000000	0.999104	0.998992
37458.000000	0.999141	0.998992
37527.000000	0.999141	0.999029
37589.000000	0.999141	0.999066
37634.000000	0.999141	0.999104
37636.000000	0.999141	0.999141
37795.000000	0.999178	0.999141
37827.000000	0.999216	0.999141
37848.000000	0.999253	0.999141
37872.000000	0.999253	0.999178
37887.000000	0.999290	0.999178
37895.000000	0.999328	0.999178
38008.000000	0.999328	0.999216
38066.000000	0.999365	0.999216
38101.000000	0.999365	0.999253
38113.000000	0.999402	0.999253
38221.000000	0.999440	0.999253
38320.000000	0.999477	0.999253
38344.000000	0.999477	0.999290
39060.000000	0.999514	0.999290
39410.000000	0.999552	0.999290
40208.000000	0.999589	0.999290
40352.000000	0.999589	0.999328
40433.000000	0.999589	0.999365
40987.000000	0.999627	0.999365
41823.000000	0.999627	0.999402
42993.000000	0.999664	0.999402
43377.000000	0.999664	0.999440
43738.000000	0.999664	0.999477
44268.000000	0.999701	0.999477
45115.000000	0.999701	0.999514
45560.000000	0.999739	0.999514
45592.000000	0.999776	0.999514
45780.000000	0.999776	0.999552
46170.000000	0.999776	0.999589
46522.000000	0.999776	0.999627
46883.000000	0.999813	0.999627
46987.000000	0.999813	0.999664
46989.000000	0.999851	0.999664
47107.000000	0.999851	0.999701
47180.000000	0.999851	0.999739
47407.000000	0.999888	0.999739
47419.000000	0.999925	0.999739
48049.000000	0.999925	0.999776
49078.000000	0.999963	0.999776
54457.000000	1.000000	0.999776
60900.000000	1.000000	0.999813
61248.000000	1.000000	0.999851
61997.000000	1.000000	0.999888
62325.000000	1.000000	0.999925
77281.000000	1.000000	0.999963
122307.000000	1.000000	1.000000
